00005	2007-01-02T03:50:28+00:00	37.778100	-122.438411
00005	2007-01-02T03:50:32+00:00	37.777986	-122.438376
00005	2007-01-02T03:50:48+00:00	37.777680	-122.438313
00005	2007-01-02T03:50:52+00:00	37.777316	-122.438273
00005	2007-01-02T03:50:56+00:00	37.777135	-122.438254
00005	2007-01-02T03:51:00+00:00	37.776987	-122.438303
00005	2007-01-02T03:51:04+00:00	37.776946	-122.438404
00005	2007-01-02T03:51:08+00:00	37.776944	-122.438467
00005	2007-01-02T03:54:00+00:00	37.776892	-122.438459
00005	2007-01-02T03:54:04+00:00	37.776842	-122.438442
00005	2007-01-02T03:54:24+00:00	37.776822	-122.438391
00005	2007-01-02T03:54:48+00:00	37.776814	-122.438412
00005	2007-01-02T03:54:52+00:00	37.776787	-122.438628
00005	2007-01-02T03:54:56+00:00	37.776729	-122.438650
00005	2007-01-02T03:55:00+00:00	37.776759	-122.438677
00005	2007-01-02T03:55:04+00:00	37.776772	-122.438498
00005	2007-01-02T03:55:08+00:00	37.776787	-122.438389
00005	2007-01-02T03:55:24+00:00	37.776848	-122.438283
00005	2007-01-02T03:55:28+00:00	37.776870	-122.438239
00005	2007-01-02T03:55:32+00:00	37.777015	-122.438198
00005	2007-01-02T03:55:36+00:00	37.777333	-122.438256
00005	2007-01-02T03:55:40+00:00	37.777595	-122.438308
00005	2007-01-02T03:55:44+00:00	37.777797	-122.438344
00005	2007-01-02T03:55:48+00:00	37.778160	-122.438442
00005	2007-01-02T03:55:52+00:00	37.778414	-122.438508
00005	2007-01-02T03:55:56+00:00	37.778445	-122.438516
00005	2007-01-02T03:56:00+00:00	37.778503	-122.438529
00005	2007-01-02T03:56:04+00:00	37.778607	-122.438549
00005	2007-01-02T03:56:08+00:00	37.778670	-122.438644
00005	2007-01-02T03:56:12+00:00	37.778847	-122.438706
00005	2007-01-02T03:56:16+00:00	37.779240	-122.438744
00005	2007-01-02T03:56:20+00:00	37.779738	-122.438822
00005	2007-01-02T03:56:24+00:00	37.780201	-122.438882
00005	2007-01-02T03:56:28+00:00	37.780400	-122.438905
00005	2007-01-02T03:56:32+00:00	37.780501	-122.438921
00005	2007-01-02T03:56:36+00:00	37.780892	-122.438986
00005	2007-01-02T03:56:40+00:00	37.781446	-122.439087
00005	2007-01-02T03:56:44+00:00	37.781985	-122.439199
00005	2007-01-02T03:56:48+00:00	37.782239	-122.439249
00005	2007-01-02T03:56:56+00:00	37.782286	-122.439266
00006	2007-01-04T01:04:18+00:00	37.797847	-122.429388
00006	2007-01-04T01:04:22+00:00	37.797874	-122.429180
00006	2007-01-04T01:04:30+00:00	37.797885	-122.429069
00006	2007-01-04T01:04:34+00:00	37.797887	-122.429050
00006	2007-01-04T01:04:38+00:00	37.797933	-122.428954
00006	2007-01-04T01:04:42+00:00	37.798242	-122.428990
00006	2007-01-04T01:04:46+00:00	37.798617	-122.429075
00006	2007-01-04T01:04:50+00:00	37.798719	-122.429092
00006	2007-01-04T01:04:54+00:00	37.798944	-122.429145
00006	2007-01-04T01:04:58+00:00	37.799320	-122.429251
00006	2007-01-04T01:05:02+00:00	37.799590	-122.429309
00006	2007-01-04T01:05:06+00:00	37.799677	-122.429324
00006	2007-01-04T01:05:10+00:00	37.799966	-122.429360
00006	2007-01-04T01:05:14+00:00	37.800288	-122.429430
00006	2007-01-04T01:05:18+00:00	37.800443	-122.429461
00006	2007-01-04T01:06:02+00:00	37.800465	-122.429474
00006	2007-01-04T01:06:06+00:00	37.800644	-122.429540
00006	2007-01-04T01:06:10+00:00	37.800948	-122.429620
00006	2007-01-04T01:06:14+00:00	37.801242	-122.429685
00006	2007-01-04T01:06:18+00:00	37.801375	-122.429702
00006	2007-01-04T01:06:22+00:00	37.801400	-122.429703
00006	2007-01-04T01:06:30+00:00	37.801453	-122.429707
00006	2007-01-04T01:06:34+00:00	37.801473	-122.429709
00006	2007-01-04T01:06:38+00:00	37.801532	-122.429707
00006	2007-01-04T01:06:42+00:00	37.801852	-122.429729
00006	2007-01-04T01:06:46+00:00	37.802173	-122.429789
00006	2007-01-04T01:06:50+00:00	37.802459	-122.429847
00006	2007-01-04T01:06:54+00:00	37.802554	-122.429825
00006	2007-01-04T01:06:58+00:00	37.802647	-122.429549
00006	2007-01-04T01:07:02+00:00	37.802693	-122.429179
00006	2007-01-04T01:07:06+00:00	37.802729	-122.428751
00007	2007-01-07T16:08:44+00:00	37.766104	-122.409291
00007	2007-01-07T16:08:48+00:00	37.766103	-122.409268
00007	2007-01-07T16:08:54+00:00	37.766138	-122.409229
00007	2007-01-07T16:09:06+00:00	37.766183	-122.409231
00007	2007-01-07T16:09:24+00:00	37.766153	-122.409276
00007	2007-01-07T16:09:30+00:00	37.766005	-122.409365
00007	2007-01-07T16:09:36+00:00	37.765897	-122.409570
00007	2007-01-07T16:09:42+00:00	37.765767	-122.409739
00007	2007-01-07T16:09:48+00:00	37.765693	-122.410389
00007	2007-01-07T16:09:54+00:00	37.765615	-122.411201
00007	2007-01-07T16:10:00+00:00	37.765533	-122.412121
00007	2007-01-07T16:10:06+00:00	37.765467	-122.412939
00007	2007-01-07T16:10:12+00:00	37.765444	-122.414821
00007	2007-01-07T16:10:18+00:00	37.765444	-122.414964
00007	2007-01-07T16:10:24+00:00	37.765318	-122.415424
00007	2007-01-07T16:10:30+00:00	37.763961	-122.415296
00007	2007-01-07T16:10:36+00:00	37.763115	-122.415196
00007	2007-01-07T16:10:42+00:00	37.762967	-122.415183
00007	2007-01-07T16:10:48+00:00	37.762278	-122.415127
00007	2007-01-07T16:10:54+00:00	37.761675	-122.415055
00007	2007-01-07T16:11:00+00:00	37.760932	-122.414988
00007	2007-01-07T16:11:06+00:00	37.759337	-122.414862
00008	2007-01-03T00:52:02+00:00	37.773187	-122.421922
00008	2007-01-03T00:52:08+00:00	37.773043	-122.422118
00008	2007-01-03T00:52:13+00:00	37.773007	-122.422165
00008	2007-01-03T00:52:19+00:00	37.772979	-122.422219
00008	2007-01-03T00:52:25+00:00	37.772865	-122.422394
00008	2007-01-03T00:52:31+00:00	37.772779	-122.422503
00008	2007-01-03T00:52:37+00:00	37.772676	-122.422701
00008	2007-01-03T00:52:43+00:00	37.772606	-122.422806
00008	2007-01-03T00:52:55+00:00	37.772566	-122.422840
00008	2007-01-03T00:53:07+00:00	37.772508	-122.422852
00008	2007-01-03T00:53:43+00:00	37.772387	-122.423011
00008	2007-01-03T00:53:49+00:00	37.772099	-122.423328
00008	2007-01-03T00:53:55+00:00	37.771704	-122.423783
00008	2007-01-03T00:54:01+00:00	37.771481	-122.424081
00008	2007-01-03T00:54:07+00:00	37.771400	-122.424179
00008	2007-01-03T00:54:19+00:00	37.771352	-122.424220
00008	2007-01-03T00:54:25+00:00	37.771248	-122.424327
00008	2007-01-03T00:54:31+00:00	37.770904	-122.424781
00008	2007-01-03T00:54:37+00:00	37.770520	-122.425283
00008	2007-01-03T00:54:43+00:00	37.770337	-122.425553
00008	2007-01-03T00:54:49+00:00	37.770128	-122.425832
00008	2007-01-03T00:54:55+00:00	37.769756	-122.426331
00008	2007-01-03T00:55:01+00:00	37.769300	-122.426902
00008	2007-01-03T00:55:07+00:00	37.769132	-122.427065
00008	2007-01-03T00:55:13+00:00	37.769092	-122.427103
00008	2007-01-03T00:55:37+00:00	37.768979	-122.427172
00008	2007-01-03T00:55:43+00:00	37.768595	-122.427634
00008	2007-01-03T00:55:49+00:00	37.768372	-122.427913
00008	2007-01-03T00:55:55+00:00	37.768337	-122.427961
00008	2007-01-03T00:56:01+00:00	37.768244	-122.428138
00008	2007-01-03T00:56:07+00:00	37.767942	-122.428581
00008	2007-01-03T00:56:13+00:00	37.767482	-122.429094
00008	2007-01-03T00:56:19+00:00	37.767031	-122.429606
00008	2007-01-03T00:56:25+00:00	37.766732	-122.429986
00008	2007-01-03T00:56:31+00:00	37.766680	-122.430058
00008	2007-01-03T00:56:37+00:00	37.766633	-122.430109
00008	2007-01-03T00:56:55+00:00	37.766580	-122.430211
00008	2007-01-03T00:57:01+00:00	37.766367	-122.430594
00008	2007-01-03T00:57:07+00:00	37.765910	-122.431137
00008	2007-01-03T00:57:13+00:00	37.765353	-122.431806
